x,y,label
14.55076,-6.2264686,4
8.2284565,15.633712,1
16.713655,7.7520013,6
10.513338,16.130613,1
-19.537636,0.7212293,3
-5.034778,-18.194513,2
9.516925,14.98312,1
9.000013,-20.439512,0
-18.868624,2.3301358,3
-1.4806116,-0.49485573,9
-2.8464963,2.180888,9
-26.551447,2.2959995,3
10.049038,15.609968,1
-8.234425,9.530506,5
-2.7912986,13.157715,7
-4.4826813,23.195553,7
11.28545,2.8663042,6
18.835571,-6.6423244,4
-11.150726,-4.26427,8
6.333028,12.28595,1
10.6512785,-2.1987946,4
-3.8982756,9.383034,7
-23.220917,0.97213936,3
2.6101794,7.6120663,1
7.8873277,13.339752,1
-5.9827814,-19.565477,2
16.124332,-8.818163,4
-2.5933473,8.220173,7
-25.333332,2.8555152,3
-12.5788965,13.884968,5
19.105701,8.141199,6
20.192757,3.344403,6
-2.3928363,0.5016577,9
-2.556556,-3.0359857,9
4.2826047,-11.219889,0
10.501704,-16.059065,0
8.709445,16.182001,1
-3.7279499,12.405891,7
-2.8054357,15.523342,7
9.036246,-3.800619,4
-13.123386,12.2406645,5
18.423359,7.1035233,6
14.517803,-11.268843,4
11.451098,-23.23519,0
9.707738,-6.9320784,4
-2.2029865,20.01136,7
-2.315109,17.183363,7
7.0115685,14.054403,1
-2.6501346,16.626368,7
-14.738512,12.002363,5
-5.07074,3.711662,9
-2.7845676,-0.6280931,9
-19.155409,20.09427,5
-1.8096406,-0.18215713,9
-5.2516155,-4.3101645,8
15.419315,-23.978918,0
-22.16998,-15.39014,8
18.228867,4.2636294,6
13.274088,-3.9636931,4
-19.562801,14.342526,5
-1.0990016,1.278741,9
-1.6275327,-14.459911,2
4.9752965,-6.5446496,0
16.37671,-3.2573454,4
-15.211901,-11.534295,8
-1.948446,-0.05218205,9
-3.6082857,1.0511004,9
-5.6321836,-17.490904,2
-19.404804,-10.485266,8
-3.8075879,14.044278,7
4.902982,-5.811621,0
8.221484,-15.932322,0
0.5605624,-0.32023033,1
-31.988848,3.3111286,3
-5.8594375,-10.574326,2
-3.5150125,0.46445265,9
4.914907,-1.7508329,4
-9.427835,2.5629516,3
-6.4696,1.9086668,5
13.619644,-9.066157,4
16.46595,4.9052944,6
-21.908989,1.5142604,3
-2.1443317,4.968253,7
16.004208,-9.916057,4
-6.85689,-4.640562,8
7.36052,1.6887401,6
-1.6658733,0.42970482,9
7.5720305,12.833136,1
3.78212,-11.595797,0
-2.725001,-3.6855245,8
6.192532,8.61775,1
14.076817,4.562747,6
6.3569074,-7.6954737,4
-18.872292,21.573069,5
-13.30818,4.6589994,5
-2.5388596,-9.578588,2
12.286421,6.7201037,6
13.880096,-23.326668,0
-2.4782636,10.897198,7
-5.78073,-0.14642033,9
-11.738957,-9.279598,8
14.745909,7.8455105,6
-3.528383,-1.4709307,9
17.268433,-9.710426,4
8.641448,-11.32268,0
-17.320663,2.2672048,3
4.953766,5.287184,1
7.8884563,-14.448428,0
1.925215,-3.4834883,4
7.359939,-14.574589,0
-3.013274,3.7483363,7
-12.286205,13.771524,5
1.4765027,-3.6249182,0
16.264936,8.166295,6
-2.4997318,1.3234383,9
5.5983377,10.509329,1
-2.5927618,0.32667843,9
-18.331354,-10.856312,8
0.34008244,-1.0053078,7
16.82416,-6.483285,4
-3.985195,6.5405216,7
12.799577,-21.434443,0
-11.6818495,2.1244495,5
-3.5671632,-11.776482,2
5.3582816,2.9639008,1
-12.842202,10.535948,5
6.1319327,-8.239689,0
-19.559147,1.6956514,3
1.6627419,-7.059664,0
13.250423,-6.9542294,4
-3.5060184,14.099213,7
-4.2152743,-20.544855,2
2.685053,-2.867018,0
8.9524975,16.533293,1
3.7064974,9.574441,1
9.812667,9.844284,1
3.4663832,-3.311569,4
13.20007,4.6236753,6
9.798255,5.2210116,6
3.4230502,-8.696349,0
2.332497,1.7989655,6
-19.696112,-13.6566,8
5.6154237,2.5934465,6
9.438587,-21.69648,0
-11.4405155,1.1579312,5
-29.431915,2.162424,3
-11.371613,-9.581118,2
-27.03576,19.318068,5
-8.036369,-1.2931086,8
-18.866522,-4.8022757,3
5.70412,-5.300885,0
-3.0469053,1.6841482,9
5.8919578,4.8810606,1
-18.70207,12.798405,5
-1.9863284,6.2484217,7
-18.249416,17.627651,5
16.42461,3.007442,6
11.635346,19.264864,1
-1.6187904,-8.378562,2
-1.508579,0.48539248,9
5.2277417,7.005294,1
20.320747,3.8962524,6
-1.5312016,12.155928,7
-3.6498406,19.849638,7
-6.618813,1.4289705,7
8.256144,4.4745293,6
14.567032,5.5411377,6
-7.148453,-19.511957,2
5.1692905,5.007172,1
-3.8765662,19.687677,7
15.92418,-6.252886,4
11.615968,1.3338579,6
-3.06575,0.3384401,9
-4.294417,-0.27587947,9
10.92491,4.178614,6
-3.6632488,-8.119805,2
-2.3276846,7.9883337,7
17.825377,-9.395828,4
9.427586,-5.297428,4
-4.2429013,-12.525417,2
5.696317,-3.865358,4
-19.712402,2.416365,3
0.44961098,2.978388,7
-14.213787,10.457829,5
-7.8316913,-12.565907,2
10.942545,17.670301,1
-8.826403,-2.0771513,8
9.535253,-3.0788145,4
-3.0263412,-9.950816,2
-24.896008,1.7573465,3
13.010928,-27.187336,0
-3.180965,18.250149,7
8.906269,17.117891,1
14.210504,-26.529106,0
-8.01347,-25.648344,2
-27.709373,3.3285065,3
-26.008469,2.8469474,3
-19.576267,-2.2136457,3
13.295807,-6.111984,4
10.688753,5.8804646,6
-20.439245,21.198013,5
7.8011813,-17.057775,0
19.375355,9.394843,6
-4.370151,0.27844626,9
-4.5244603,19.177914,7
11.638988,-4.370445,4
-21.216335,-14.128551,8
9.085369,-15.834785,0
-2.3372753,1.1206021,9
8.760864,12.876429,1
10.157822,-22.03565,0
23.597446,8.65839,6
9.110666,18.174248,1
9.449338,16.0244,1
-6.6083646,-24.29577,2
5.7284017,-12.054247,0
-28.252317,5.0896444,3
12.5094185,-2.4683988,4
11.776535,-5.053615,4
11.710206,-22.323923,0
-18.70755,17.787909,5
-4.0348964,-15.747631,2
19.2518,7.1934757,6
14.838774,0.6589719,6
-1.3356254,17.161541,7
-5.715962,-4.4717526,8
-23.285093,-14.82193,8
-24.629313,1.6105179,3
-2.8291776,1.9863193,9
7.399518,11.9586735,1
14.339958,-21.475039,0
10.144459,13.327574,1
10.120063,18.09948,1
9.728212,-14.234333,0
-6.204699,-22.095587,2
-3.7613332,-10.006891,2
-25.836401,3.2670033,3
-16.934956,10.99323,5
13.429422,-6.9097443,4
10.234134,-14.383347,0
-17.82808,15.342939,5
-4.1776853,0.11806145,9
9.778042,3.720762,6
7.0834017,12.313566,1
-3.442518,23.557524,7
11.799513,18.529345,1
-25.700756,-12.761319,8
12.250113,-20.953817,0
-2.5125997,0.9038259,9
-1.4785955,-1.7971056,9
15.903715,4.1639395,6
10.366791,-18.315674,0
-21.386246,18.715109,5
-19.90831,20.008963,5
-3.023525,0.35024586,9
-3.2139695,16.604433,7
-30.266914,5.2844753,3
-27.01853,6.460223,3
9.253111,-4.87177,4
-5.512773,15.637274,7
-24.740252,-2.760386,3
-1.6025178,10.329596,7
-22.830368,-16.09323,8
12.655319,-8.150028,4
-21.278849,19.564825,5
-22.903393,-16.51303,8
9.497805,16.447834,1
-8.115377,6.743031,5
-18.918316,18.026638,5
-25.894684,2.9065187,3
-7.2192063,-29.916332,2
6.457935,12.252926,1
-31.86973,0.52123034,3
-3.5434473,-21.42735,2
8.704331,-17.865099,0
-1.9146855,16.850306,7
9.363915,18.825739,1
-2.9053361,1.0778278,9
-4.9781966,-25.970362,2
-7.0237193,5.9244246,5
8.758635,14.577617,1
-5.33668,-0.5428618,9
-26.41262,5.598221,3
10.561868,17.536263,1
-7.5253797,-21.730309,2
22.28344,10.380013,6
12.596908,6.5497518,6
5.948211,9.951664,1
-17.21698,15.668268,5
-28.616262,-17.047012,8
-31.347145,1.066341,3
-15.720423,0.9461738,3
13.41239,-20.210588,0
-21.68877,-16.990978,8
-5.323514,25.579576,7
-4.084331,1.2851006,9
-6.4527764,-27.955015,2
-27.646954,1.5256528,3
-1.7647207,17.345404,7
-12.016308,16.501215,5
14.960911,-7.2152534,4
-12.614813,6.6181,5
9.7312765,3.7838423,6
0.6770804,-11.466493,2
4.9135776,-3.3053916,4
-4.8718085,2.4969907,9
12.277993,-20.67354,0
11.274189,4.438751,6
-19.273804,13.37748,5
13.38649,6.178454,6
-2.5808733,1.1210899,9
-11.231183,-8.165467,8
-1.6418684,-0.9952947,9
-13.41096,-8.415594,8
-24.294346,-13.202863,8
6.9504952,13.411792,1
-1.3119934,1.470517,9
-15.088831,4.0831895,3
-16.152945,13.879747,5
21.96682,10.650423,6
-25.837029,2.0921547,3
-19.221046,1.3253546,3
8.698797,17.650265,1
8.36726,-17.272928,0
-0.11970493,12.600946,7
9.484701,7.9698896,1
11.8579,-7.464546,4
14.502131,-3.299937,4
-1.5242612,22.767187,7
11.817842,-4.7541914,4
14.134029,6.11842,6
-6.5422797,-14.652838,2
-18.201675,18.614586,5
-18.728174,0.2657477,3
13.067085,-4.4860516,4
9.516562,14.296253,1
12.591368,-19.864702,0
-17.982685,4.649127,3
11.355873,-17.308004,0
-1.1600139,-22.713675,2
15.643137,5.1540327,6
-3.4745188,21.128727,7
13.978946,5.451454,6
-7.5969715,-14.683771,2
-3.0135124,-16.934778,2
-4.641542,1.9707694,9
10.340028,-18.566927,0
-5.005015,-0.26816425,9
13.737422,4.276104,6
-9.146677,-7.6330204,8
-25.940973,2.084071,3
13.858471,5.4034214,6
-0.3564107,17.513489,7
-9.084958,-5.583846,8
-4.8313894,23.97696,7
12.329214,-22.161108,0
8.6538315,-5.2363014,4
-22.989614,-13.920233,8
8.25872,-5.0831823,4
-19.968515,16.392078,5
-24.570498,2.0589316,3
13.297058,-8.927462,4
-1.5985897,0.32490507,9
-1.57773,16.474924,7
-5.3569036,-21.6035,2
-18.237366,18.334082,5
-25.33658,-14.44647,8
8.681011,13.884144,1
-3.0768802,-0.34526214,9
-3.3972566,-16.54676,2
8.564475,1.8328887,6
10.133434,-4.458024,4
12.031357,-22.62082,0
-8.663311,7.8371363,5
-2.4398553,-1.0509752,9
8.469771,15.655724,1
-18.486591,14.444104,5
-4.750658,12.711832,7
-27.153915,5.968873,3
9.322813,3.5343487,6
-23.865337,-8.593622,8
-1.0733564,-11.189487,2
-19.093853,-10.860321,8
-1.9374359,0.90786326,9
-1.1522844,18.629608,7
-21.459333,-3.8007908,3
9.5110655,15.402311,1
-26.416859,5.5374947,3
7.3316474,-1.7767032,4
-0.24693939,16.96507,7
15.328848,-27.224028,0
-2.0829198,0.2696141,9
16.137894,-6.9560843,4
0.68997693,-21.211042,2
-28.600985,2.953316,3
-4.1520724,-22.237993,2
-2.197234,-1.4155537,9
11.667336,-17.14083,0
13.659052,-19.507353,0
22.572157,8.404217,6
-3.6738794,18.999495,7
10.666637,3.4948637,6
-7.2886376,-26.570478,2
-21.956034,13.581043,5
8.747993,18.077654,1
-18.316353,16.58047,5
-1.753556,1.6775395,9
17.428957,2.0307696,6
8.406838,18.15489,1
9.636206,-15.4437065,0
-18.214325,15.256483,5
-2.7316282,6.5390234,7
8.214062,15.067615,1
-20.462807,15.575993,5
-3.7272193,22.187063,7
-2.4305537,15.48646,7
8.027771,-4.1728044,4
20.318453,6.031792,6
-21.54364,-12.220552,8
21.31894,11.449708,6
12.829148,5.75842,6
-7.8700004,-20.171339,2
3.884291,9.942104,1
8.0125475,14.848051,1
16.9627,6.0739803,6
13.332979,-7.3339,4
-23.301712,-13.574704,8
19.960934,-9.021542,4
-24.332218,-14.049061,8
7.1360598,13.579451,1
12.732672,-19.340162,0
11.271325,-19.855383,0
5.065124,9.90777,1
-19.739618,21.063423,5
-5.4708924,-24.667198,2
6.9894075,14.222661,1
-22.555225,0.7461227,3
-2.914564,-12.044279,2
22.004038,-11.809959,4
-15.55873,-9.193477,8
-3.5216072,7.883733,7
-5.1844077,-20.79268,2
-27.76643,-14.393584,8
-2.8648927,1.0100054,9
-3.402644,-0.4072934,9
-15.2325535,13.067089,5
8.190165,-14.88525,0
6.202404,13.820162,1
10.066509,15.179825,1
-7.97262,-21.8158,2
-4.1831956,-19.305895,2
-28.692196,-15.8430605,8
-24.458382,3.6033247,3
-17.797346,15.239775,5
22.639729,-12.948208,4
-1.8552854,-0.8831949,9
-18.102999,11.933306,5
-2.2780015,14.053041,7
22.650091,9.231105,6
-12.45262,-8.750855,8
-3.8776395,16.976831,7
11.58903,-7.6509113,4
-21.353752,-12.93563,8
-21.857407,-13.901476,8
-3.6929862,-0.39739808,9
-20.262455,15.381763,5
12.785217,-20.069561,0
12.063206,5.8060575,6
9.51186,14.475529,1
6.3965015,13.502019,1
-2.9276483,-21.72886,2
15.087784,-23.76786,0
-25.967915,3.326832,3
-24.808723,5.3413954,3
20.053896,-9.1238365,4
-26.754044,2.2475169,3
-5.4742866,17.535816,7
-20.26421,15.855588,5
-23.782545,-14.978807,8
14.234365,-5.6185536,4
-1.5612009,1.9345028,9
-2.4130218,-0.30947205,9
9.939583,16.53456,1
-6.944838,-14.444683,2
21.422659,9.163437,6
9.077815,-4.334607,4
-24.502256,-17.136332,8
-1.5816953,-21.309252,2
-1.3262527,1.630103,9
-13.024437,8.075491,5
-4.156015,1.919957,9
10.5747795,15.182472,1
13.861795,-19.986736,0
17.179842,-9.997701,4
9.604437,16.247953,1
-15.475786,-9.011839,8
-8.985974,-18.093695,2
19.670067,9.623393,6
10.766552,-4.9516478,4
-21.590906,-17.031828,8
18.815409,-12.202284,4
13.692364,-7.573683,4
-20.38725,3.8170238,3
14.282335,-7.389188,4
-3.8109825,13.304242,7
8.930827,13.696659,1
13.0144615,-7.462852,4
-2.6897337,16.422018,7
11.129374,-7.07085,4
11.376574,-7.385615,4
15.776685,-12.498181,4
-21.456264,5.2159414,3
8.956881,-13.873552,0
-0.65830016,-0.95608294,9
-21.99018,0.71553326,3
-3.766544,15.698971,7
-20.640337,-11.479329,8
21.489542,8.115164,6
-7.608042,16.31769,7
-19.895353,17.255136,5
-19.34418,15.549836,5
8.679031,0.7250835,6
-9.532591,-7.3125725,8
-13.341067,13.0695915,5
-10.505398,-17.497347,2
-2.1595762,2.2867274,9
7.0614705,14.458885,1
-2.784413,0.7973956,9
-17.397076,12.6823225,5
9.27295,15.149309,1
-21.364723,-14.567379,8
14.449815,-21.388977,0
-16.687092,8.619419,5
-29.215082,3.2081845,3
8.426172,10.448705,1
-22.006712,0.94973457,3
8.286207,12.030125,1
14.285742,-3.7897646,4
18.726814,9.877657,6
16.999382,8.165705,6
-10.237809,-19.730564,2
-11.8497,2.1754498,3
9.87703,15.652127,1
-23.789047,2.3187597,3
-19.973742,-4.5843997,3
-15.735562,1.643705,3
15.452267,-8.877319,4
-9.430665,-13.595936,2
-0.96337867,1.462742,9
-1.27419,16.226765,7
10.062889,-8.148529,4
9.925409,16.45502,1
-2.2442977,0.75676095,9
7.1973724,14.032223,1
-7.7136354,-12.742809,2
-3.5557,-19.16271,2
11.709695,-19.156143,0
12.095602,1.02705,4
11.024374,-18.694128,0
9.707944,18.422127,1
16.885263,-8.587699,4
-21.999994,-13.2044,8
14.246174,-6.0182333,4
-26.198935,1.7582525,3
14.8203535,4.327329,6
18.170227,7.26408,6
-4.8899736,-19.010086,2
9.797349,-16.004904,0
-15.596397,12.591146,5
-3.8283246,17.270878,7
-14.248278,10.51869,5
15.27485,-8.082949,4
4.4405093,-7.5836225,0
-2.201203,0.7048236,9
-3.473852,-12.3887825,2
-1.9800203,14.957283,7
19.589972,7.930087,6
-4.910929,-5.2214155,8
-23.182995,-14.9352045,8
9.072093,14.472977,1
8.5889225,16.245651,1
-4.586647,-16.878448,2
-6.071612,16.883215,7
-2.4907968,5.629707,7
-2.848932,2.1794868,9
-1.5716989,9.800158,7
9.524965,13.402943,1
-21.223305,-11.633749,8
-1.7473533,0.8678826,9
-3.0582778,2.3012395,9
-4.5235457,-22.468195,2
14.452864,-7.037384,4
20.536577,8.048785,6
-10.811217,-4.898408,8
-5.610118,14.962156,7
-29.180868,3.688291,3
21.87708,9.980476,6
-23.375381,3.2175722,3
19.346447,8.766241,6
8.616056,-16.335245,0
-19.721762,-11.98667,8
-28.817553,4.723158,3
-5.564707,15.892202,7
15.371254,-9.469882,4
14.739829,-7.5336757,4
-17.944733,-11.250021,8
-6.5594416,-14.3448105,2
-19.706636,16.33318,5
10.679957,16.270418,1
-14.931643,11.240325,5
-23.975521,0.8971753,3
-2.3952262,8.100832,7
-22.389624,1.2278396,3
-4.124314,3.9652388,9
11.212782,-16.81535,0
24.175291,7.2548394,6
-16.267752,10.179034,5
2.8780825,-12.521191,0
-20.770626,15.842981,5
0.188,-1.0172648,9
-18.140152,-14.519813,8
12.209892,1.5929681,6
8.292107,-15.491402,0
-12.163324,-0.14069471,3
-28.8648,1.0898037,3
12.907445,-5.21039,4
-5.7378693,12.332675,7
-14.693847,1.1853796,3
-3.020787,-0.23558173,9
-22.433044,4.493443,3
-3.374108,18.306396,7
-16.35628,15.784958,5
-26.309515,2.193828,3
-6.374654,-12.715361,2
19.715038,10.131745,6
17.98987,-9.23588,4
-3.9448373,15.294925,7
-13.929755,14.511381,5
-21.754011,-16.731268,8
-1.6402318,-0.89955056,9
9.970758,-16.21347,0
4.0294127,0.9717418,6
-19.816557,3.5485947,3
-1.1848447,-18.589773,2
-16.9851,12.742025,5
15.206527,-6.012182,4
-18.32559,0.6084719,3
0.49409702,0.61488175,9
11.303596,-22.75679,0
-12.999616,10.080635,5
10.834786,18.920488,1
-1.8047731,1.6641461,9
-7.3382516,-24.92409,2
18.698685,10.722311,6
-22.564997,1.5366279,3
-2.7993126,14.840967,7
15.4466,-7.4613814,4
6.449516,6.029176,6
-12.985995,12.726569,5
19.693346,10.813844,6
18.373713,8.950948,6
0.030901223,-1.170312,9
-4.192596,14.520752,7
-25.710333,3.7030904,3
-15.859298,-11.542779,8
-16.925928,14.226627,5
-2.9560678,1.0582985,9
-13.53709,-7.567954,8
6.27644,-14.779956,0
-7.0398927,-19.245768,2
8.4195175,16.908043,1
-10.936359,4.3703794,5
-8.8408,-29.183638,2
13.780386,-23.347075,0
-24.337126,0.64124024,3
-2.9300888,1.1296216,9
15.607401,-7.850853,4
-3.45108,2.192724,9
-16.242638,17.332132,5
15.5359,-3.1422617,4
23.88281,10.765677,6
-19.247286,11.697081,5
-0.45750067,15.46921,7
19.387615,7.0220056,6
-22.814697,-9.448909,8
-21.085106,-14.723766,8
-2.127035,0.41081032,9
-4.675629,0.17830268,9
12.680047,-23.407028,0
-18.008524,16.330479,5
8.866938,16.363905,1
-1.5705192,-6.6108036,2
-6.1157517,-21.897945,2
-22.415068,1.2993059,3
-25.783125,2.7475784,3
-4.459705,13.234928,7
21.511942,-9.091988,4
-29.395035,1.3796993,3
-7.520819,6.03113,5
12.483578,-4.8904457,4
18.814072,7.360138,6
8.818769,15.768173,1
-1.391403,19.053576,7
14.647179,3.0481427,6
-18.482225,-12.049877,8
12.2564745,16.627438,1
-3.531822,1.5889611,9
8.5556755,-15.094418,0
-2.6563542,17.853653,7
11.268414,12.639051,1
17.24704,9.615573,6
8.831672,-12.2146225,0
15.1953945,-9.339947,4
-3.911023,-15.312591,2
-28.865767,2.39231,3
-3.3296096,0.96200836,9
14.839214,-23.76132,0
9.206509,-6.2759476,4
17.282072,7.630825,6
3.5370514,4.1372023,1
13.606186,6.2817755,6
11.254414,-4.236315,4
10.623716,3.5593235,6
-25.076763,-15.456248,8
-2.2901075,0.16982225,9
12.954401,-6.310129,4
8.691587,-13.132802,0
-0.1033847,-0.21334633,9
10.157189,-21.44296,0
-14.123793,-6.7751007,8
9.987873,17.835535,1
-6.307812,11.564541,7
-29.723154,4.773511,3
-8.260654,-4.50979,8
-3.881892,2.9940455,9
12.411378,17.808092,1
17.497658,-10.826582,4
17.670265,-10.402582,4
-19.537378,14.722277,5
-30.318836,4.499648,3
-1.7051613,17.739202,7
14.046464,-23.087725,0
-3.1468465,0.68286645,9
-29.296757,5.221034,3
-18.555979,19.446066,5
6.889384,15.259282,1
21.986273,9.026428,6
-24.31819,-1.3326777,3
-19.364882,-14.737447,8
-25.213522,1.5772892,3
-4.0860744,1.1757518,9
-6.021093,10.939493,5
10.640091,17.688877,1
8.455416,6.7808647,1
-23.755077,3.3215497,3
18.188074,-8.708694,4
-19.36801,-14.621325,8
-3.0179214,8.557654,7
-24.173203,20.464025,5
9.547149,14.744666,1
-3.578966,19.449553,7
-9.232724,5.6940594,5
-20.62582,-13.856302,8
-22.677324,1.571886,3
8.218395,15.47307,1
-5.580072,-19.020353,2
13.374753,-7.4845333,4
-23.479048,2.1665323,3
-22.29363,-13.079914,8
-23.727451,-2.8548377,3
-20.416676,18.847115,5
-16.914272,15.002766,5
-23.268845,-14.805862,8
-0.19347927,2.1108253,9
9.661133,16.756193,1
15.340661,-5.322227,4
7.7993317,-10.680865,0
12.331523,5.0318565,6
-0.32781574,15.294582,7
9.112136,-1.9210246,4
17.122677,8.044283,6
3.4838307,-9.9911,0
11.259145,16.335459,1
5.16544,-6.1550837,0
23.097065,6.463714,6
22.874578,-9.388239,4
7.932631,-16.768473,0
-7.332194,-13.723322,2
-24.197239,2.3340588,3
9.304086,15.323858,1
17.560791,-8.430511,4
8.905526,-15.092943,0
11.988833,2.6155984,6
9.593204,13.611607,1
-16.746595,-8.27777,8
13.436949,-5.642598,4
0.010662347,0.9222802,9
19.717728,10.919691,6
-7.139136,-24.934237,2
-0.81057525,12.589996,7
9.460705,18.083517,1
-0.10381958,3.6130507,9
-3.2489715,19.73405,7
-5.4969115,-6.297365,8
13.43009,-7.901583,4
9.042442,-13.196467,0
-21.022852,18.861605,5
-2.3265285,14.331801,7
-5.766479,-15.290108,2
17.512367,-7.355844,4
-18.699234,16.036152,5
-7.7296023,5.1418233,9
-8.378944,-25.239046,2
-0.4748914,15.747829,7
9.780304,17.732647,1
-16.752804,-7.0394793,8
-6.2292466,-22.615591,2
19.236261,8.060579,6
-1.636008,-0.59185064,9
14.823736,-6.7388525,4
-24.064024,-0.41338572,3
-16.148216,15.029474,5
-1.3837411,-0.07639584,9
15.240362,1.7403888,6
-8.194522,-20.647114,2
-21.235872,17.999632,5
-10.18317,-29.379347,2
9.183106,-2.9248607,4
-13.433577,14.036359,5
-4.9597325,-10.487244,2
-18.002527,-12.677856,8
18.358524,-9.320491,4
-2.7377179,16.437098,7
-14.911621,2.521322,3
16.265392,-10.257148,4
15.681761,7.205431,6
-3.1706893,16.782038,7
-0.75360274,0.28868413,9
9.719114,18.96343,1
-4.630629,-19.116808,2
-14.377237,-10.268459,8
10.454201,-17.635374,0
5.688513,-14.267139,0
18.395218,8.66949,6
-2.940358,-0.6355437,9
-5.0152287,-16.980886,2
17.489735,6.4294844,6
17.261898,4.2572913,6
-19.26178,-10.356814,8
3.718836,7.7449913,1
10.533037,17.78067,1
-7.3789268,-1.1781878,3
9.3413105,16.340649,1
-2.2705038,4.2222004,7
-17.407038,14.031649,5
-2.271242,-11.453265,2
-3.581844,19.4513,7
13.501108,-6.619404,4
19.263073,8.014041,6
4.622535,-2.4623313,0
-30.977026,1.7924435,3
-7.4319706,3.966469,3
-18.449738,10.489944,5
20.417171,4.477971,6
14.791148,-6.159668,4
-23.135082,5.5800157,3
-8.512424,-17.392406,2
17.658415,6.612283,6
-3.0444753,1.7730962,9
-17.359152,0.09499195,3
8.412821,-18.112602,0
10.877367,17.03334,1
16.76637,-7.150588,4
-4.451047,-19.120628,2
0.39525726,8.5777235,7
18.102812,-9.654397,4
18.661398,-7.1584463,4
-26.459011,0.19656041,3
-24.97492,1.8922735,3
-21.450624,1.3803831,3
-7.523785,-20.660212,2
9.866757,-22.605587,0
-2.626004,1.6763645,9
16.580204,-3.487679,4
-7.7082167,-24.411755,2
-3.4748619,-14.015423,2
12.807603,-23.08447,0
-1.8530071,7.898449,7
-23.344154,0.9043404,3
8.46814,-15.913975,0
16.728624,-11.527188,4
17.079489,-7.8318863,4
-22.510376,17.020525,5
12.409899,-21.056454,0
6.0816197,-20.53289,0
-20.807377,-15.471327,8
9.325253,-13.284046,0
-3.7683074,-6.70841,2
-26.910675,2.5060072,3
-3.419359,-16.356714,2
-6.323007,-23.896973,2
-23.706976,3.9326892,3
-16.233719,-9.441271,8
9.26375,-17.530966,0
-23.131565,6.071862,3
18.671558,0.56870985,6
-17.154457,-4.978458,3
14.110064,-5.9054136,4
4.257567,-5.130056,0
-30.782091,2.062759,3
9.617178,14.371149,1
6.1311707,0.8932855,4
10.381873,-17.756668,0
9.587547,-4.394237,4
10.099974,16.66435,1
19.335417,7.8839965,6
-1.0370958,13.7131195,7
8.0321865,15.4762745,1
8.5906925,15.818029,1
9.50503,-19.074799,0
-25.711033,5.3945065,3
-3.3454807,15.567529,7
-22.012371,17.419765,5
-3.0785139,22.969814,7
6.9615955,13.120385,1
9.0344715,15.414709,1
-5.4292307,19.668226,7
9.492109,-19.038221,0
9.206499,17.610731,1
11.137677,4.477318,6
-22.536577,-12.083297,8
-17.44866,11.27364,5
21.792358,8.89111,6
-10.668106,-24.41688,2
-23.03305,-11.703811,8
-2.428106,0.44855466,9
9.613,16.11952,1
-23.478703,-12.481376,8
7.39432,-12.243025,0
8.675986,-15.130344,0
14.429937,-10.148914,4
-5.980058,3.1049542,9
-22.524445,-0.6927947,3
-3.4412816,19.711187,7
10.6327305,-23.148027,0
-0.13993046,0.9600972,9
10.109713,17.071424,1
-4.8429503,11.404905,7
-3.4436557,-15.723522,2
7.7576213,10.81837,1
-25.817593,5.491214,3
-2.2331102,-22.293707,2
-4.0948625,16.357258,7
-3.4508846,-19.323809,2
-9.115619,-9.74497,8
-3.5572174,14.670198,7
-0.21617481,0.43411574,9
-3.9535272,-0.8459121,9
12.034755,-16.580725,0
-2.2335103,17.595087,7
9.276883,16.608725,1
-20.942474,19.616795,5
-4.463302,-22.190641,2
-6.463263,3.9828818,9
-23.02882,7.425996,3
16.778748,8.650778,6
-4.3453636,18.535486,7
11.170237,4.3920226,6
-11.161396,-9.71862,8
-3.7166593,1.6751983,9
0.060477525,2.3023531,9
-9.962918,-6.730916,3
11.368013,-19.042206,0
-3.975186,-21.619902,2
9.22122,16.286963,1
-11.9345,-9.484825,8
-3.8011177,-21.83082,2
-5.1840672,-14.557844,2
-16.59055,3.9623666,3
8.69451,13.395113,1
14.005844,-5.5636187,4
-20.204695,0.79699767,3
-13.447984,12.996326,5
6.7919326,-12.403262,0
22.27215,4.099057,6
-20.460537,7.904317,5
-3.0132787,18.401209,7
-19.549759,-10.534376,8
-10.457429,-8.995186,8
-3.837157,10.718851,7
-2.1641185,0.47851673,9
10.675381,-4.355394,4
-3.995044,19.466974,7
7.848648,-3.4454105,4
7.650171,-0.86737263,4
22.389225,8.354285,6
8.762691,-15.940186,0
-3.6190794,8.8643875,7
11.978792,-6.0696406,4
9.945933,5.996166,6
7.740351,-24.83917,0
10.627457,17.572084,1
9.10603,17.197065,1
-26.564093,21.052334,5
-0.70285726,20.289621,7
-28.477673,7.012985,3
-2.5196579,2.1202312,9
12.270285,5.2565174,6
-25.512548,17.495214,5
-19.590834,-12.838482,8
9.020327,14.951327,1
17.538519,-7.2672462,4
13.425787,-9.196282,4
-17.020409,-11.585548,8
-6.024513,-23.437222,2
13.270521,-5.8710513,4
-17.766815,-12.7556305,8
-2.1156175,2.0201018,9
-2.3259504,-0.13505009,9
11.76072,17.000769,1
19.419016,-6.4592886,4
-12.965176,9.411549,5
-25.252172,3.0431354,3
4.6546016,12.916492,1
10.108712,16.614481,1
22.615974,6.6068754,6
-2.6387146,19.186161,7
-10.174581,-7.8833466,8
-10.193093,-7.809002,8
6.512428,-9.211837,0
-5.677462,-24.042032,2
